symbol,date,RSI,EMA_10,EMA_20,SMA_50,returns,volume_change,volatility,momentum,future_return,label
INFY.NS,2024-12-20 00:00:00+05:30,59.082139287515,1951.1641842614445,1932.0935137343095,1885.7090014648438,-0.012357377125269742,1.0769285099233752,0.010300634565183662,-0.25,-0.020627955107796123,WATCH
INFY.NS,2024-12-23 00:00:00+05:30,57.21975131581468,1946.2797960008409,1931.3512789813394,1885.8150024414062,0.001118551823090952,-0.7484070321035533,0.01030480717365376,0.6500244140625,0.01743487289222073,WATCH
INFY.NS,2024-12-24 00:00:00+05:30,54.20561959265628,1939.510751060347,1929.2273523000808,1885.29400390625,-0.007924959524522768,-0.15143074987966398,0.009491584993862006,-39.5,0.015557450256532764,WATCH
INFY.NS,2024-12-26 00:00:00+05:30,42.83103730143245,1933.672437124659,1927.1485591680791,1884.26400390625,-0.000864317001576409,0.5349516891021731,0.007910542508881293,-66.75,0.015964113862916077,WATCH
INFY.NS,2024-12-27 00:00:00+05:30,48.50012605616596,1930.5956303747207,1926.1582201996907,1883.4130029296875,0.0049019479219152284,0.08671023075239548,0.0077002594051946045,-70.25,0.007356189167047085,WATCH
INFY.NS,2024-12-30 00:00:00+05:30,45.53954344401824,1926.1236975793167,1924.238389704482,1883.1310034179687,-0.005608451806443204,0.9781726984126984,0.0068658634129000334,-93.699951171875,0.014244503889854408,WATCH
INFY.NS,2024-12-31 00:00:00+05:30,32.77203678001814,1917.7375707467136,1920.0252097326265,1881.36900390625,-0.01364113326337879,-0.5361358983856193,0.007272200789437718,-100.050048828125,0.01984045150432181,WATCH
INFY.NS,2025-01-01 00:00:00+05:30,23.940848126739326,1911.3307397018564,1916.451380234281,1881.4270043945312,0.0013297872340425343,-0.49118850127993896,0.007493567320784227,-94.0999755859375,0.0448605318310093,BUY
INFY.NS,2025-01-02 00:00:00+05:30,43.88503725616024,1919.7887825898708,1920.3941036011054,1883.52900390625,0.04002654745600931,2.8532247080018798,0.0160927655322194,-21.300048828125,0.0022218125189268686,WATCH
INFY.NS,2025-01-03 00:00:00+05:30,37.548528871935645,1923.2362766644396,1922.142284210524,1885.2720043945312,-0.009755586906101565,-0.12220290542510248,0.015482486702192244,-7.449951171875,0.0006705603239845261,WATCH
